package, guess, num_versions, num_parsed_versions, breaking_versions
solga, Unknown, 3, 0, 
solga-swagger, Unknown, 3, 1, 0.1.0.2
solr, PVP, 5, 4, 0.3
som, SemVer, 36, 26, 3.0, 5.0, 6.4, 7.4.0, 7.4.1, 8.0.0, 8.0.1, 8.0.6, 8.1.1, 8.2.1, 9.0
sonic-visualiser, Unknown, 1, 0, 
sophia, Unknown, 3, 1, 
sort-by-pinyin, Unknown, 2, 1, 
sorted, Unknown, 1, 0, 
sorted-list, PVP, 12, 11, 0.1.1.0, 0.1.2.1, 0.1.4.0, 0.1.4.1, 0.1.5.0, 0.2.0.0
sorting, Unknown, 2, 1, 
sorty, Unknown, 2, 0, 
sound-collage, Unknown, 2, 0, 
sounddelay, Unknown, 2, 0, 
source-code-server, Unknown, 1, 0, 
sourcemap, Unknown, 9, 5, 0.1.0.3, 0.1.2.0
sousit, PVP, 2, 1, 0.4
sox, PVP, 14, 6, 0.1, 0.2, 0.2.0.2, 0.2.2.6
soxlib, Unknown, 7, 1, 
soyuz, Unknown, 1, 0, 
spacefill, Unknown, 1, 0, 
spacepart, Unknown, 1, 0, 
spaceprobe, Unknown, 4, 0, 
spanout, Unknown, 1, 0, 
sparkle, Unknown, 4, 0, 
sparse, Unknown, 7, 0, 
sparse-lin-alg, Unknown, 6, 1, 
sparse-linear-algebra, Unknown, 16, 0, 
sparsebit, PVP, 4, 3, 0.5
sparsecheck, Unknown, 4, 1, 
sparser, Unknown, 2, 1, 
spata, Unknown, 3, 2, 2010.10.10
spatial-math, Unknown, 22, 12, 0.1.1, 0.1.2, 0.2.1.0
spawn, Unknown, 3, 2, 
spdx, PVP, 6, 5, 0.1.0.0, 0.2.1.0
spe, PVP, 10, 9, 0.3, 0.4, 0.5, 0.6, 0.6.3
special-functors, Unknown, 2, 0, 
special-keys, Unknown, 4, 2, 
specialize-th, Unknown, 2, 1, 0.0.0.8
species, PVP, 16, 7, 0.2, 0.2.1, 0.3.1, 0.3.2, 0.3.2.4
speculation, PVP, 31, 24, 0.2.0, 0.3.0, 0.4.0, 0.5.0, 0.6.0, 0.7.0, 0.8.2.0, 0.9.0.0, 1.0.0.0, 1.3, 1.5, 1.5.0.3
speculation-transformers, Unknown, 2, 0, 
speedy-slice, PVP, 8, 7, 0.1.1, 0.2.0
spelling-suggest, Unknown, 6, 3, 0.5.0.1
sphero, Unknown, 1, 0, 
sphinx, PVP, 26, 14, 0.2.1, 0.5.2, 0.6.0, 0.6.0.1, 0.6.0.2
sphinx-cli, Unknown, 1, 0, 
spice, PVP, 14, 9, 0.2.0.0, 0.3.0.0, 0.3.2.0, 0.3.3.2, 0.4.0.0, 0.5.0.0
spike, Unknown, 3, 0, 
spine, Unknown, 1, 0, 
spir-v, Unknown, 3, 2, 0.0.0.2, 0.0.1.0
splay, Unknown, 6, 3, 0.0.5
splaytree, Unknown, 6, 5, 0.1.3
splice, PVP, 12, 11, 0.2, 0.3, 0.3.1, 0.4, 0.6.1
spline3, Unknown, 1, 0, 
splines, PVP, 3, 2, 0.3, 0.5.0.1
split, PVP, 19, 18, 0.1.2.3, 0.1.4.3, 0.2.0.0, 0.2.2, 0.2.3, 0.2.3.1
split-channel, PVP, 8, 5, 0.2.0.0
split-record, Unknown, 4, 0, 
split-tchan, Unknown, 1, 0, 
splitter, Unknown, 1, 0, 
splot, Unknown, 43, 0, 
spool, Unknown, 1, 0, 
spoon, PVP, 4, 3, 0.2, 0.3
spoonutil, Unknown, 1, 0, 
spoty, Unknown, 3, 0, 
spreadsheet, Unknown, 10, 9, 
sprinkles, Unknown, 1, 0, 
spritz, Unknown, 1, 0, 
sproxy, Unknown, 7, 0, 
sproxy-web, Unknown, 3, 0, 
sproxy2, Unknown, 6, 0, 
spsa, Unknown, 3, 0, 
spy, Unknown, 10, 0, 
sql-simple, PVP, 4, 3, 0.2.0, 0.3.0, 0.3.1
sql-simple-mysql, Unknown, 3, 2, 
sql-simple-pool, Unknown, 1, 0, 
sql-simple-postgresql, Unknown, 4, 3, 
sql-simple-sqlite, Unknown, 4, 3, 
sql-words, Unknown, 9, 7, 
sqlite, PVP, 10, 9, 0.4.2, 0.5, 0.5.1, 0.5.3
sqlite-simple, PVP, 24, 18, 0.1.0.1, 0.1.0.2, 0.3.0.0, 0.4.0.0, 0.4.1.0, 0.4.6.0, 0.4.8.0, 0.4.9.0, 0.4.10.0
sqlite-simple-errors, PVP, 6, 5, 0.4.0.0
sqlite-simple-typed, Unknown, 1, 0, 
sqlvalue-list, Unknown, 1, 0, 
squeeze, Unknown, 15, 1, 1.0.4.12
sr-extra, Unknown, 3, 2, 1.46.3.2
srcinst, Unknown, 2, 0, 
srcloc, PVP, 13, 9, 0.1.1, 0.5.0
srec, PVP, 2, 1, 0.1.0
sscgi, PVP, 4, 2, 0.2.0, 0.3.0
sscript, Unknown, 3, 2, 0.1.0.2
ssh, PVP, 18, 12, 0.2.1, 0.2.4, 0.3, 0.3.2
sshd-lint, Unknown, 1, 0, 
sshtun, Unknown, 1, 0, 
sssp, Unknown, 3, 0, 
sstable, Unknown, 1, 0, 
ssv, PVP, 4, 3, 0.3
stable-heap, Unknown, 1, 0, 
stable-maps, Unknown, 8, 6, 
stable-marriage, Unknown, 3, 1, 
stable-memo, PVP, 10, 7, 0.2.0
stable-tree, PVP, 12, 11, 0.2.0, 0.3.0, 0.4.0, 0.4.1, 0.5.0, 0.6.0, 0.7.0
stache, PVP, 10, 9, 0.2.0
stack, PVP, 28, 14, 0.1.6.0, 0.1.8.0, 0.1.10.0, 1.0.0, 1.0.2, 1.0.4, 1.0.4.1, 1.1.0, 1.1.2, 1.2.0, 1.3.0
stack-hpc-coveralls, Unknown, 8, 3, 0.0.2.0, 0.0.4.0
stack-prism, Unknown, 7, 2, 0.1.1, 0.1.2
stack-run, Unknown, 12, 0, 
stack-run-auto, Unknown, 6, 5, 0.1.1.2, 0.1.1.3, 0.1.1.4
stackage, PVP, 21, 20, 0.2.0.0, 0.3.0.1, 0.4.0, 0.5.0, 0.6.0, 0.7.0.0
stackage-build-plan, Unknown, 2, 1, 
stackage-cabal, Unknown, 2, 0, 
stackage-cli, Unknown, 8, 7, 0.0.0.1, 0.0.0.2
stackage-curator, PVP, 29, 21, 0.7.0.2, 0.7.2, 0.7.2.1, 0.7.4, 0.8.0, 0.8.0.1, 0.8.1, 0.9.0, 0.10.0, 0.11.0, 0.12.0, 0.13.0, 0.13.2, 0.13.3
stackage-install, Unknown, 7, 6, 0.1.2
stackage-metadata, PVP, 3, 2, 0.2.0.0, 0.3.0.0
stackage-sandbox, Unknown, 7, 5, 
stackage-setup, Unknown, 4, 1, 
stackage-types, PVP, 5, 4, 1.1.0, 1.2.0
stackage-update, Unknown, 10, 9, 
stackage-upload, Unknown, 7, 6, 0.1.0.6
staf, Unknown, 1, 0, 
standalone-derive-topdown, Unknown, 1, 0, 
standalone-haddock, Unknown, 12, 0, 
star-to-star, Unknown, 1, 0, 
star-to-star-contra, Unknown, 1, 0, 
starling, PVP, 6, 5, 0.1.0, 0.2.0, 0.3.0
starrover2, Unknown, 2, 0, 
stash, Unknown, 1, 0, 
state, Unknown, 2, 0, 
state-bag, Unknown, 1, 0, 
state-plus, Unknown, 3, 2, 0.1.2
state-record, Unknown, 1, 0, 
stateWriter, Unknown, 8, 5, 0.2.6
statechart, Unknown, 2, 0, 
stateful-mtl, Unknown, 8, 7, 1.0.1, 1.0.2, 1.0.3, 1.0.4, 1.0.7
stateref, PVP, 2, 1, 0.3
statestack, Unknown, 6, 3, 0.2.0.4, 0.2.0.5
statethread, Unknown, 2, 0, 
statgrab, Unknown, 4, 0, 
static-canvas, PVP, 5, 4, 0.2.0.0
static-hash, Unknown, 2, 1, 0.0.1
static-resources, Unknown, 5, 1, 
staticanalysis, Unknown, 3, 2, 0.0.0.2
statistics, PVP, 51, 32, 0.3, 0.4.0, 0.4.1, 0.5.0.0, 0.5.1.0, 0.6.0.0, 0.7.0.0, 0.8.0.4, 0.9.0.0, 0.10.0.0, 0.10.0.1, 0.10.1.0
statistics-dirichlet, Unknown, 4, 1, 
statistics-fusion, Unknown, 4, 3, 1.0.1
statistics-hypergeometric-genvar, Unknown, 1, 0, 
statistics-linreg, PVP, 7, 6, 0.3
stats, Unknown, 2, 0, 
statsd, Unknown, 2, 1, 
statsd-client, PVP, 7, 5, 0.2.0.0, 0.3.0.0
statsd-datadog, Unknown, 1, 0, 
statvfs, Unknown, 2, 1, 
staversion, Unknown, 3, 0, 
stb-image, PVP, 6, 5, 0.1.3, 0.2
stb-image-redux, Unknown, 7, 4, 
stb-truetype, Unknown, 3, 2, 0.1.1, 0.1.2
stdata, Unknown, 4, 3, 0.0.3, 0.0.4
stdf, PVP, 2, 1, 0.2.0.0
steambrowser, Unknown, 1, 0, 
steeloverseer, Unknown, 16, 0, 
stemmer, PVP, 6, 1, 0.2
step-function, Unknown, 5, 4, 0.1.0.2, 0.1.1.1
stepwise, Unknown, 3, 0, 
stgi, Unknown, 2, 0, 
stickyKeysHotKey, Unknown, 3, 2, 
stitch, PVP, 6, 4, 0.2.0.0, 0.3.0.0, 0.3.3.0
stm, Unknown, 14, 10, 2.1.2.2, 2.4.2, 2.4.3, 2.4.4, 2.4.4.1
stm-channelize, Unknown, 2, 1, 
stm-chans, Unknown, 14, 9, 
stm-chunked-queues, Unknown, 1, 0, 
stm-conduit, Unknown, 36, 1, 
stm-containers, Unknown, 20, 14, 0.2.5, 0.2.10
stm-delay, Unknown, 3, 2, 
stm-firehose, Unknown, 6, 1, 
stm-io-hooks, PVP, 16, 15, 0.1.0, 0.2.0, 0.3.0, 0.5.4, 0.6.0, 0.7.0, 1.1.0
stm-lifted, Unknown, 1, 0, 
stm-linkedlist, Unknown, 1, 0, 
stm-orelse-io, Unknown, 1, 0, 
stm-promise, Unknown, 5, 3, 0.0.2, 0.0.3.0
stm-queue-extras, PVP, 3, 1, 0.2.0.0
stm-sbchan, Unknown, 1, 0, 
stm-split, Unknown, 4, 3, 0.0.0.2, 0.0.1
stm-stats, PVP, 2, 1, 0.2.0.0
stm-supply, Unknown, 2, 1, 
stm-tlist, Unknown, 2, 1, 
stmcontrol, Unknown, 1, 0, 
stochastic, Unknown, 3, 0, 
stomp-conduit, Unknown, 4, 0, 
stomp-patterns, Unknown, 2, 0, 
stomp-queue, Unknown, 16, 2, 0.3.1
stompl, Unknown, 9, 2, 
stopwatch, Unknown, 4, 3, 
storable, Unknown, 1, 0, 
storable-complex, Unknown, 4, 3, 0.2.2
storable-endian, PVP, 8, 7, 0.2.0, 0.2.6
storable-record, Unknown, 9, 8, 0.0.2.1, 0.0.2.3, 0.0.3.1
storable-static-array, Unknown, 8, 0, 
storable-tuple, Unknown, 5, 4, 0.0.3
storablevector, Unknown, 25, 21, 0.1.2.2, 0.2.5, 0.2.7.1, 0.2.8.2, 0.2.9.1
storablevector-carray, Unknown, 1, 0, 
storablevector-streamfusion, Unknown, 1, 0, 
store, Unknown, 7, 2, 0.1.0.1, 0.2.1.1
store-core, PVP, 4, 3, 0.3
str, Unknown, 1, 0, 
stratosphere, PVP, 13, 6, 0.1.3, 0.1.4, 0.2.0, 0.2.1
stratum-tool, Unknown, 1, 0, 
stratux, Unknown, 8, 1, 
stratux-http, Unknown, 5, 4, 0.0.5, 0.0.6
stratux-types, Unknown, 7, 0, 
stratux-websockets, Unknown, 4, 3, 
stream, Unknown, 1, 0, 
stream-fusion, Unknown, 8, 3, 0.1.2.4
stream-monad, PVP, 8, 7, 0.3, 0.4.0.1
streamed, Unknown, 2, 0, 
streaming, Unknown, 33, 2, 
streaming-bytestring, Unknown, 18, 0, 
streaming-commons, Unknown, 38, 34, 0.1.3, 0.1.6, 0.1.8, 0.1.10.0, 0.1.12, 0.1.13, 0.1.14.2, 0.1.16
streaming-eversion, PVP, 5, 4, 0.2.0.0, 0.3.0.0
streaming-histogram, Unknown, 1, 0, 
streaming-png, Unknown, 1, 0, 
streaming-utils, Unknown, 11, 0, 
streaming-wai, Unknown, 2, 1, 0.1.1
streamproc, PVP, 8, 5, 1.3
streams, PVP, 33, 25, 0.4, 0.5.0, 0.7.0, 0.8.0, 3.0, 3.1
strelka, Unknown, 3, 1, 
strelka-core, Unknown, 1, 0, 
strelka-wai, Unknown, 2, 0, 
strict, Unknown, 5, 1, 
strict-base-types, Unknown, 8, 0, 
strict-concurrency, Unknown, 7, 4, 0.2.4.1
strict-data, Unknown, 2, 1, 0.1.1.0
strict-ghc-plugin, Unknown, 1, 0, 
strict-identity, Unknown, 1, 0, 
strict-io, Unknown, 5, 4, 0.1.2
strictify, Unknown, 1, 0, 
strictly, Unknown, 1, 0, 
string, Unknown, 5, 0, 
string-class, Unknown, 6, 3, 0.1.6.1
string-combinators, PVP, 11, 10, 0.3, 0.5, 0.6, 0.6.0.4, 0.6.0.5
string-conv, Unknown, 3, 2, 
string-conversions, Unknown, 8, 4, 
string-convert, SemVer, 5, 4, 1.0.0, 3.0.1
string-qq, Unknown, 1, 0, 
string-quote, Unknown, 1, 0, 
string-random, Unknown, 1, 0, 
string-similarity, Unknown, 1, 0, 
string-typelits, Unknown, 1, 0, 
stringable, Unknown, 5, 4, 
stringbuilder, PVP, 5, 4, 0.2.0
stringlike, Unknown, 1, 0, 
stringprep, Unknown, 7, 2, 
strings, Unknown, 3, 2, 
stringsearch, PVP, 17, 11, 0.3.0, 0.3.2
stringtable-atom, Unknown, 9, 4, 0.0.6.1, 0.0.6.2
strio, Unknown, 1, 0, 
stripe, Unknown, 10, 1, 0.8.3
stripe-core, Unknown, 5, 2, 
stripe-haskell, SemVer, 21, 18, 0.1.1.0, 0.1.1.2, 0.1.3.0, 2.0.0
stripe-http-streams, Unknown, 5, 4, 
strips, Unknown, 1, 0, 
strive, PVP, 17, 16, 0.6.0, 0.6.1, 0.6.2, 0.7.0, 0.8.0, 1.0.0, 2.0.1, 2.1.0, 2.2.0, 3.0.1
strptime, Unknown, 19, 8, 0.1.6
structs, Unknown, 1, 0, 
structural-induction, Unknown, 6, 5, 0.1.1
structural-traversal, Unknown, 3, 0, 
structured-haskell-mode, Unknown, 19, 0, 
structured-mongoDB, PVP, 3, 2, 0.2, 0.3
structures, Unknown, 2, 0, 
stt, PVP, 3, 2, 0.2.0.0, 0.2.1
stunclient, Unknown, 2, 0, 
stunts, Unknown, 3, 0, 
stylish-haskell, PVP, 49, 31, 0.5.14.3, 0.5.16.0, 0.6.0.0, 0.6.3.0
stylized, Unknown, 2, 1, 
styx, Unknown, 1, 0, 
sub-state, Unknown, 1, 0, 
subhask, Unknown, 3, 2, 0.1.0.1, 0.1.1.0
subleq-toolchain, Unknown, 2, 0, 
subnet, Unknown, 2, 0, 
subtitleParser, PVP, 7, 6, 0.2, 0.3, 0.4
subtitles, Unknown, 1, 0, 
subwordgraph, Unknown, 3, 2, 
success, Unknown, 10, 7, 0.2.1, 0.2.1.1
suffixarray, Unknown, 4, 3, 0.0.2, 0.0.3
suffixtree, Unknown, 5, 1, 
sugarhaskell, Unknown, 1, 0, 
suitable, Unknown, 2, 1, 
sump, Unknown, 2, 0, 
sundown, PVP, 20, 16, 0.2, 0.3, 0.4.1, 0.4.2, 0.5
sunlight, Unknown, 3, 0, 
sunroof-compiler, Unknown, 1, 0, 
sunroof-examples, Unknown, 2, 0, 
sunroof-server, Unknown, 2, 0, 
super-user-spark, Unknown, 7, 0, 
superbuffer, Unknown, 3, 2, 
supercollider-ht, PVP, 8, 5, 0.1, 0.1.1
supercollider-midi, Unknown, 5, 0, 
superdoc, Unknown, 7, 0, 
supermonad, Unknown, 1, 0, 
supero, Unknown, 1, 0, 
supervisor, Unknown, 2, 0, 
supplemented, Unknown, 4, 2, 
suspend, Unknown, 4, 2, 0.1.0.1
svg-builder, Unknown, 3, 0, 
svg-tree, PVP, 17, 4, 0.5.1.2, 0.6
svg2q, Unknown, 2, 0, 
svgcairo, Unknown, 15, 8, 
svgutils, Unknown, 1, 0, 
svm, Unknown, 2, 1, 1.0.0.1
svm-light-utils, Unknown, 5, 0, 
svm-simple, Unknown, 7, 0, 
svndump, PVP, 8, 6, 0.2.0, 0.3.0, 0.4.5
swagger, Unknown, 5, 1, 
swagger2, Unknown, 18, 0, 
swapper, Unknown, 1, 0, 
swearjure, Unknown, 1, 0, 
swf, Unknown, 2, 0, 
swift-lda, Unknown, 3, 1, 
swish, PVP, 55, 30, 0.3.0.1, 0.3.0.2, 0.3.0.3, 0.3.1.0, 0.3.1.1, 0.3.1.2, 0.3.2.0, 0.3.2.1, 0.6.3.0, 0.6.4.0, 0.7.0.0, 0.7.0.1, 0.7.0.2, 0.8.0.0, 0.9.0.0, 0.9.0.1, 0.9.0.2, 0.9.0.3, 0.9.0.4, 0.9.0.5, 0.9.0.6, 0.9.0.14, 0.9.0.15, 0.9.1.0, 0.9.1.1, 0.9.1.2, 0.9.1.3, 0.9.1.5, 0.9.1.6, 0.9.1.7
sws, Unknown, 8, 0, 
syb, Unknown, 25, 24, 0.2.2, 0.3.2, 0.4.3
syb-extras, Unknown, 10, 5, 
syb-with-class, PVP, 15, 11, 0.6, 0.6.1, 0.6.1.1, 0.6.1.2, 0.6.1.3, 0.6.1.4, 0.6.1.5, 0.6.1.6, 0.6.1.7
syb-with-class-instances-text, Unknown, 1, 0, 
sylvia, Unknown, 3, 0, 
sym, PVP, 21, 19, 0.2, 0.3, 0.4, 0.4.2, 0.5, 0.6, 0.6.1, 0.8, 0.9, 0.11, 0.11.1, 0.12.0, 0.12.1
sym-plot, Unknown, 2, 0, 
symbol, Unknown, 12, 8, 0.1.1
symengine, Unknown, 1, 0, 
symengine-hs, Unknown, 2, 0, 
symon, Unknown, 1, 0, 
sync, Unknown, 1, 0, 
sync-mht, Unknown, 17, 0, 
synchronous-channels, Unknown, 2, 1, 
syncthing-hs, PVP, 5, 2, 0.2.0.0, 0.3.0.0
synt, Unknown, 3, 2, 
syntactic, PVP, 45, 30, 0.2, 0.3, 0.4, 0.5, 0.6, 0.9, 1.0, 1.0.1, 1.2, 1.3, 1.5.1, 1.13, 1.15, 1.15.1, 1.16, 1.16.2, 2.0, 2.1, 3.0, 3.3, 3.4, 3.5
syntactical, Unknown, 1, 0, 
syntax, PVP, 6, 5, 0.2.0.0, 1.0.0.0
syntax-attoparsec, PVP, 4, 3, 0.3.0.0, 1.0.0.0
syntax-example, Unknown, 5, 0, 
syntax-example-json, Unknown, 2, 0, 
syntax-pretty, Unknown, 3, 2, 
syntax-printer, SemVer, 2, 1, 1.0.0.0
syntax-trees, Unknown, 2, 1, 0.1.2
syntax-trees-fork-bairyn, Unknown, 1, 0, 
synthesizer, Unknown, 3, 1, 
synthesizer-alsa, Unknown, 12, 3, 0.0.3
synthesizer-core, PVP, 24, 2, 0.2.1, 0.6
synthesizer-dimensional, Unknown, 13, 0, 
synthesizer-filter, Unknown, 4, 0, 
synthesizer-inference, Unknown, 1, 0, 
synthesizer-llvm, PVP, 13, 3, 0.5.0.2, 0.6, 0.8
synthesizer-midi, Unknown, 5, 0, 
sys-auth-smbclient, SemVer, 2, 1, 2.0.0.0
sys-process, Unknown, 7, 0, 
system-argv0, Unknown, 2, 1, 
system-canonicalpath, PVP, 7, 6, 0.2.0.0, 0.3.0.0
system-command, Unknown, 3, 0, 
system-fileio, PVP, 32, 25, 0.1.1, 0.2, 0.3
system-filepath, PVP, 29, 24, 0.2, 0.3, 0.3.1, 0.4
system-gpio, Unknown, 2, 1, 0.0.2
system-info, Unknown, 4, 3, 0.1.0.3
system-inotify, Unknown, 1, 0, 
system-lifted, Unknown, 1, 0, 
system-locale, Unknown, 1, 0, 
system-posix-redirect, Unknown, 4, 0, 
system-random-effect, Unknown, 10, 0, 
system-test, Unknown, 2, 0, 
system-time-monotonic, PVP, 2, 1, 0.2
system-util, Unknown, 1, 0, 
system-uuid, SemVer, 13, 12, 1.0.0, 1.2.0, 2.0.0
systemd, Unknown, 7, 4, 
systemstats, Unknown, 1, 0, 
syz, Unknown, 1, 0, 
t-regex, Unknown, 1, 0, 
t3-client, Unknown, 4, 2, 
t3-game, SemVer, 4, 1, 2.0.0
t3-server, PVP, 3, 2, 0.2.0
ta, Unknown, 1, 0, 
tabl, Unknown, 1, 0, 
table, Unknown, 1, 0, 
table-layout, PVP, 11, 6, 0.5.0.0, 0.5.1.1, 0.5.2.0, 0.6.0.0, 0.7.0.0
table-tennis, Unknown, 4, 3, 0.1.0.2
tableaux, Unknown, 2, 0, 
tables, PVP, 7, 3, 0.2
tablestorage, Unknown, 5, 3, 0.1.0.2, 0.1.0.3, 0.2.1.0
tabloid, Unknown, 7, 0, 
tabular, Unknown, 12, 9, 0.2.1.0
taffybar, Unknown, 14, 3, 0.2.1, 0.4.6
tag-bits, Unknown, 4, 3, 
tag-stream, PVP, 3, 2, 0.2.0
tagchup, PVP, 7, 4, 0.4, 0.4.0.1, 0.4.0.5
tagged, PVP, 33, 28, 0.1.0, 0.1.1, 0.2, 0.3, 0.4, 0.4.1, 0.4.4, 0.7, 0.7.3, 0.8.2, 0.8.4
tagged-binary, Unknown, 3, 0, 
tagged-exception-core, PVP, 3, 2, 2.1.0.0
tagged-identity, Unknown, 2, 1, 
tagged-list, PVP, 2, 1, 1.1
tagged-th, Unknown, 1, 0, 
tagged-timers, Unknown, 1, 0, 
tagged-transformer, PVP, 16, 10, 0.2, 0.3, 0.7, 0.8
tagging, Unknown, 1, 0, 
taggy, PVP, 6, 5, 0.2.0
taggy-lens, Unknown, 3, 2, 
taglib, Unknown, 2, 1, 
taglib-api, Unknown, 5, 4, 0.1.1.0, 0.1.1.2
tagset-positional, PVP, 4, 3, 0.2.0
tagshare, Unknown, 1, 0, 
tagsoup, PVP, 30, 27, 0.4, 0.6, 0.8, 0.9, 0.10.1, 0.11, 0.11.1, 0.12, 0.12.5, 0.13, 0.13.3, 0.13.4, 0.13.5, 0.13.9
tagsoup-ht, PVP, 2, 1, 0.3
tagsoup-megaparsec, PVP, 2, 1, 0.2.0.0
tagsoup-parsec, Unknown, 7, 6, 0.0.6, 0.0.7, 0.0.8
tagsoup-selection, Unknown, 2, 0, 
tagstream-conduit, PVP, 16, 8, 0.3.0, 0.4.0, 0.5.4
tai64, PVP, 4, 3, 0.2.0
tak, Unknown, 1, 0, 
tak-ai, Unknown, 2, 0, 
takahashi, Unknown, 5, 0, 
takusen-oracle, Unknown, 5, 0, 
tal, Unknown, 1, 0, 
tamarin-prover, Unknown, 17, 0, 
tamarin-prover-term, Unknown, 10, 0, 
tamarin-prover-theory, Unknown, 5, 0, 
tamarin-prover-utils, Unknown, 11, 1, 
tamper, Unknown, 23, 2, 0.4.2, 0.4.2.2
tar, PVP, 20, 16, 0.3.0.0, 0.4.0.0, 0.4.2.2, 0.4.5.0, 0.5.0.0
tar-conduit, Unknown, 1, 0, 
tardis, Unknown, 3, 2, 0.4.1.0
target, PVP, 6, 5, 0.1.2.0, 0.2.0.0
task, Unknown, 1, 0, 
task-distribution, Unknown, 4, 0, 
taskpool, PVP, 5, 4, 0.0.4, 0.1.0
tasty, PVP, 35, 20, 0.2, 0.10, 0.11, 0.11.0.1, 0.11.0.4
tasty-ant-xml, Unknown, 16, 8, 1.0.3
tasty-dejafu, Unknown, 4, 2, 0.3.0.2
tasty-discover, Unknown, 2, 1, 
tasty-expected-failure, Unknown, 5, 4, 0.11.0.1, 0.11.0.2
tasty-fail-fast, Unknown, 2, 1, 
tasty-golden, PVP, 19, 13, 2.2.2.4, 2.3
tasty-groundhog-converters, Unknown, 1, 0, 
tasty-hspec, PVP, 8, 6, 0.2, 1.1.3
tasty-html, Unknown, 6, 4, 0.4.1.1
tasty-hunit, Unknown, 9, 4, 
tasty-hunit-adapter, Unknown, 2, 0, 
tasty-integrate, Unknown, 1, 0, 
tasty-kat, Unknown, 3, 2, 
tasty-laws, PVP, 3, 2, 0.3
tasty-lens, Unknown, 2, 1, 
tasty-program, Unknown, 5, 2, 1.0.5
tasty-quickcheck, Unknown, 12, 7, 0.8.4
tasty-rerun, Unknown, 9, 0, 
tasty-silver, Unknown, 17, 16, 3.0.1.0, 3.1.5, 3.1.6, 3.1.7, 3.1.8
tasty-smallcheck, Unknown, 5, 2, 0.8.1
tasty-tap, Unknown, 3, 2, 
tasty-th, Unknown, 5, 4, 
tateti-tateti, Unknown, 2, 0, 
tau, Unknown, 3, 0, 
tbox, PVP, 2, 1, 0.1.0
tcache-AWS, Unknown, 1, 0, 
tccli, Unknown, 1, 0, 
tce-conf, PVP, 3, 2, 1.2
tconfig, PVP, 4, 3, 0.5
tcp, Unknown, 1, 0, 
tcp-streams, PVP, 9, 8, 0.2.0.0, 0.2.2.0, 0.3.0.0, 0.4.0.0, 0.6.0.0
tcp-streams-openssl, Unknown, 1, 0, 
tdd-util, Unknown, 6, 0, 
tdoc, Unknown, 10, 1, 
teams, Unknown, 4, 0, 
teeth, Unknown, 2, 1, 0.2.0.2
telegram, Unknown, 1, 0, 
telegram-api, PVP, 17, 8, 0.2.0.0, 0.4.0.0, 0.4.1.0, 0.4.2.0, 0.4.3.0
telegram-bot, Unknown, 1, 0, 
teleport, Unknown, 2, 0, 
tellbot, Unknown, 26, 0, 
template, PVP, 13, 7, 0.2
template-default, Unknown, 3, 1, 
template-haskell, PVP, 12, 4, 2.3.0.0, 2.4.0.1, 2.5.0.0, 2.10.0.0
template-haskell-compat-v0208, Unknown, 2, 1, 
template-haskell-util, Unknown, 6, 3, 0.1.1.0
template-hsml, Unknown, 4, 2, 
template-yj, Unknown, 2, 0, 
templateify, Unknown, 1, 0, 
templatepg, Unknown, 7, 5, 0.2.2, 0.2.7
templater, Unknown, 2, 1, 
tempo, Unknown, 1, 0, 
tempodb, Unknown, 13, 0, 
temporal-csound, Unknown, 12, 6, 0.1.2, 0.4.2
temporal-media, PVP, 12, 9, 0.1.0, 0.1.1, 0.2.0, 0.3.0, 0.3.1, 0.6.0, 0.6.1
temporal-music-notation, Unknown, 11, 3, 0.1.4, 0.1.6, 0.2.3
temporal-music-notation-demo, Unknown, 9, 2, 
temporal-music-notation-western, Unknown, 9, 3, 0.1.4, 0.2.3
temporary, Unknown, 14, 8, 
temporary-rc, Unknown, 1, 0, 
temporary-resourcet, Unknown, 1, 0, 
tempus, Unknown, 1, 0, 
tempus-fugit, Unknown, 1, 0, 
tensor, PVP, 5, 3, 0.1.1, 0.2.0, 0.3.0
term-rewriting, Unknown, 6, 5, 
termbox-bindings, Unknown, 6, 0, 
terminal-progress-bar, PVP, 7, 6, 0.1.0
terminal-size, PVP, 7, 6, 0.2.0.0, 0.3.0, 0.3.2.1
termination-combinators, Unknown, 1, 0, 
terminfo, PVP, 22, 17, 0.2, 0.3.1, 0.3.1.3, 0.3.2.1, 0.3.2.2, 0.3.2.4
terminfo-hs, Unknown, 4, 2, 
termplot, Unknown, 1, 0, 
terntup, Unknown, 1, 0, 
terrahs, Unknown, 5, 0, 
tersmu, Unknown, 2, 0, 
test-fixture, PVP, 9, 6, 0.3.0.0, 0.4.0.0, 0.5.0.0
test-framework, PVP, 30, 21, 0.2.0, 0.3.0, 0.3.1, 0.3.3, 0.4.0, 0.4.2.0, 0.4.2.1, 0.4.2.2, 0.5, 0.6, 0.6.1, 0.8
test-framework-doctest, Unknown, 6, 2, 0.2.1.2
test-framework-golden, PVP, 9, 6, 1.1, 1.1.2
test-framework-hunit, Unknown, 11, 8, 
test-framework-program, Unknown, 2, 1, 
test-framework-quickcheck, Unknown, 11, 8, 0.2.7
test-framework-quickcheck2, Unknown, 20, 15, 0.2.8
test-framework-sandbox, Unknown, 10, 4, 
test-framework-skip, Unknown, 1, 0, 
test-framework-smallcheck, PVP, 3, 2, 0.2
test-framework-testing-feat, Unknown, 2, 1, 
test-framework-th, Unknown, 7, 4, 
